rank,feature,mean_abs_shap,is_composite_index
98,Pregnancy length_8 months,0.0005036406400681661,False
99,Husband's education level_was_missing,0.00041675090414577417,False
100,Occupation After Your Latest Childbirth_Other,0.00036911378625226893,False
101,History of pregnancy loss_Still-born Delivery,0.0003653483618721037,False
102,Pregnancy length_7 months,0.0002810186251954469,False
103,Husband's monthly income_was_missing,0.00025195265926754247,False
104,Husband's monthly income_Less than 5000,0.0001737017584487513,False
105,Education Level_was_missing,0.00011620903081049287,False
106,Addiction_Smoking,0.00010891557567422973,False
107,Relationship with the in-laws_Poor,8.810775858602742e-05,False
108,Addiction_No Addiction,7.797453083568747e-05,False
109,Relationship with husband_Poor,7.736927761731919e-05,False
110,Marital status_Married,6.474674920386374e-05,False
111,Trust and share feelings_was_missing,5.174385605951393e-05,False
112,Addiction_Drugs,1.0111858192902127e-05,False
